Id,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c
a026g000008LxsfAAC,,CFR-000001323,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxOAAQ
a026g000008LxsgAAC,,CFR-000001324,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxPAAQ
a026g000008LxshAAC,,CFR-000001325,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxQAAQ
a026g000008LxsiAAC,,CFR-000001326,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxRAAQ
a026g000008LxsjAAC,,CFR-000001327,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxSAAQ
a026g000008LxskAAC,,CFR-000001328,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxTAAQ
a026g000008LxslAAC,,CFR-000001329,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxUAAQ
a026g000008LxsmAAC,,CFR-000001330,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxVAAQ
a026g000008LxsnAAC,,CFR-000001331,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxWAAQ
a026g000008LxsoAAC,,CFR-000001332,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxXAAQ
a026g000008LxspAAC,,CFR-000001333,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxYAAQ
a026g000008LxsqAAC,,CFR-000001334,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxZAAQ
a026g000008LxsrAAC,,CFR-000001335,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxaAAA
a026g000008LxssAAC,,CFR-000001336,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxbAAA
a026g000008LxstAAC,,CFR-000001337,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxcAAA
a026g000008LxsuAAC,,CFR-000001338,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxdAAA
a026g000008LxsvAAC,,CFR-000001339,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxeAAA
a026g000008LxswAAC,,CFR-000001340,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxfAAA
a026g000008LxsxAAC,,CFR-000001341,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxgAAA
a026g000008LxsyAAC,,CFR-000001342,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxhAAA
a026g000008LxszAAC,,CFR-000001343,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxiAAA
a026g000008Lxt0AAC,,CFR-000001344,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxjAAA
a026g000008Lxt1AAC,,CFR-000001345,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxkAAA
a026g000008Lxt2AAC,,CFR-000001346,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxlAAA
a026g000008Lxt3AAC,,CFR-000001347,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxmAAA
a026g000008Lxt4AAC,,CFR-000001348,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxnAAA
a026g000008Lxt5AAC,,CFR-000001349,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxoAAA
a026g000008Lxt6AAC,,CFR-000001350,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxpAAA
a026g000008Lxt7AAC,,CFR-000001351,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxqAAA
a026g000008Lxt8AAC,,CFR-000001352,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxrAAA
a026g000008Lxt9AAC,,CFR-000001353,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxsAAA
a026g000008LxtAAAS,,CFR-000001354,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxtAAA
a026g000008LxtBAAS,,CFR-000001355,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxuAAA
a026g000008LxtCAAS,,CFR-000001356,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxvAAA
a026g000008LxtDAAS,,CFR-000001357,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxwAAA
a026g000008LxtEAAS,,CFR-000001358,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxxAAA
a026g000008LxtFAAS,,CFR-000001359,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxyAAA
a026g000008LxtGAAS,,CFR-000001360,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asxzAAA
a026g000008LxtHAAS,,CFR-000001361,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkHAAR,a096g000002asy0AAA
a026g000008LxtIAAS,,CFR-000001362,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asg1AAA
a026g000008LxtJAAS,,CFR-000001363,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfdAAA
a026g000008LxtKAAS,,CFR-000001364,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfFAAQ
a026g000008LxtLAAS,,CFR-000001365,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asfyAAA
a026g000008LxtMAAS,,CFR-000001366,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfaAAA
a026g000008LxtNAAS,,CFR-000001367,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfCAAQ
a026g000008LxtOAAS,,CFR-000001368,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asg3AAA
a026g000008LxtPAAS,,CFR-000001369,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asffAAA
a026g000008LxtQAAS,,CFR-000001370,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfHAAQ
a026g000008LxtRAAS,,CFR-000001371,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asg0AAA
a026g000008LxtSAAS,,CFR-000001372,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfcAAA
a026g000008LxtTAAS,,CFR-000001373,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfEAAQ
a026g000008LxtUAAS,,CFR-000001374,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asg4AAA
a026g000008LxtVAAS,,CFR-000001375,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfgAAA
a026g000008LxtWAAS,,CFR-000001376,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfIAAQ
a026g000008LxtXAAS,,CFR-000001377,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asfwAAA
a026g000008LxtYAAS,,CFR-000001378,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfYAAQ
a026g000008LxtZAAS,,CFR-000001379,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfAAAQ
a026g000008LxtaAAC,,CFR-000001380,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asfxAAA
a026g000008LxtbAAC,,CFR-000001381,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfZAAQ
a026g000008LxtcAAC,,CFR-000001382,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfBAAQ
a026g000008LxtdAAC,,CFR-000001383,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asg2AAA
a026g000008LxteAAC,,CFR-000001384,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfeAAA
a026g000008LxtfAAC,,CFR-000001385,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfGAAQ
a026g000008LxtgAAC,,CFR-000001386,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asg5AAA
a026g000008LxthAAC,,CFR-000001387,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfhAAA
a026g000008LxtiAAC,,CFR-000001388,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfJAAQ
a026g000008LxtjAAC,,CFR-000001389,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asfzAAA
a026g000008LxtkAAC,,CFR-000001390,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfbAAA
a026g000008LxtlAAC,,CFR-000001391,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asfDAAQ
a026g000008LxtmAAC,,CFR-000001392,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asfuAAA
a026g000008LxtnAAC,,CFR-000001393,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfWAAQ
a026g000008LxtoAAC,,CFR-000001394,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asf8AAA
a026g000008LxtpAAC,,CFR-000001395,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk1AAB,a096g000002asfvAAA
a026g000008LxtqAAC,,CFR-000001396,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk2AAB,a096g000002asfXAAQ
a026g000008LxtrAAC,,CFR-000001397,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000Fxbk3AAB,a096g000002asf9AAA
a026g000008LxtsAAC,,CFR-000001398,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkKAAR,a096g000002at2vAAA
a026g000008LxttAAC,,CFR-000001399,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:49.000+0000,a036g00000FxbkKAAR,a096g000002at2wAAA
a026g000008LxtuAAC,,CFR-000001400,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at2xAAA
a026g000008LxtvAAC,,CFR-000001401,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at2yAAA
a026g000008LxtwAAC,,CFR-000001402,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at2zAAA
a026g000008LxtxAAC,,CFR-000001403,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at30AAA
a026g000008LxtyAAC,,CFR-000001404,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at31AAA
a026g000008LxtzAAC,,CFR-000001405,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at32AAA
a026g000008Lxu0AAC,,CFR-000001406,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at33AAA
a026g000008Lxu1AAC,,CFR-000001407,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at34AAA
a026g000008Lxu2AAC,,CFR-000001408,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at35AAA
a026g000008Lxu3AAC,,CFR-000001409,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at36AAA
a026g000008Lxu4AAC,,CFR-000001410,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at37AAA
a026g000008Lxu5AAC,,CFR-000001411,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at38AAA
a026g000008Lxu6AAC,,CFR-000001412,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at39AAA
a026g000008Lxu7AAC,,CFR-000001413,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3AAAQ
a026g000008Lxu8AAC,,CFR-000001414,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3BAAQ
a026g000008Lxu9AAC,,CFR-000001415,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3CAAQ
a026g000008LxuAAAS,,CFR-000001416,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3DAAQ
a026g000008LxuBAAS,,CFR-000001417,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3EAAQ
a026g000008LxuCAAS,,CFR-000001418,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3FAAQ
a026g000008LxuDAAS,,CFR-000001419,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3GAAQ
a026g000008LxuEAAS,,CFR-000001420,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3HAAQ
a026g000008LxuFAAS,,CFR-000001421,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3IAAQ
a026g000008LxuGAAS,,CFR-000001422,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3JAAQ
a026g000008LxuHAAS,,CFR-000001423,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3KAAQ
a026g000008LxuIAAS,,CFR-000001424,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3LAAQ
a026g000008LxuJAAS,,CFR-000001425,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3MAAQ
a026g000008LxuKAAS,,CFR-000001426,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3NAAQ
a026g000008LxuLAAS,,CFR-000001427,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3OAAQ
a026g000008LxuMAAS,,CFR-000001428,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,0056g000004tw2CAAQ,2020-04-05T22:28:51.000+0000,a036g00000FxbkKAAR,a096g000002at3PAAQ
